"TeamName","PositionText","PlayedPositionsRaw","Height","Weight","FirstName","LastName","DateOfBirth","Ranking","PositionShort","PositionLong","Name","Age","GameStarted","SubOn","SubOff","Yellow","SecondYellow","Red","Goals","Assists","TotalPasses","AccuratePasses","AerialWon","AerialLost","TotalTackles","Interceptions","Fouls","OffsidesWon","TotalClearances","WasDribbled","TotalShots","ShotsOnTarget","ShotsBlocked","OwnGoals","KeyPasses","Dribbles","WasFouled","Offsides","Dispossesed","Turnovers","TotalCrosses","AccurateCrosses","TotalLongBalls","AccurateLongBalls","TotalThroughBalls","AccurateThroughBalls"
"Iran","Defensa",NA,180,78,"Amir Hossein","Sadeqi",1981-09-05 19:00:00,7,"D","Defender","Amir Hossein Sadeqi",32,3,0,0,0,0,0,0,0,42,32,3,5,4,3,3,0,24,0,0,0,1,0,0,0,1,0,0,0,0,0,12,6,0,0
"Iran","Mediocampo",NA,186,78,"Pejman","Montazeri",1983-09-05 19:00:00,8,"M","Midfielder","Pejman Montazeri",30,3,0,0,0,0,0,0,0,62,53,1,3,2,4,3,0,16,2,0,0,1,0,3,1,2,0,0,1,7,3,2,2,0,0
"Iran","Defensa",NA,184,80,"Jalal","Hosseini",1982-02-02 19:00:00,9,"D","Defender","Jalal Hosseini",32,3,0,0,0,0,0,0,0,32,23,3,2,4,1,0,1,25,3,2,0,1,0,0,0,0,0,0,1,0,0,9,4,0,0
"Iran","Mediocampo",NA,176,74,"Ehsan","Hajsafi",1990-02-24 19:00:00,10,"M","Midfielder","Ehsan Hajsafi",24,3,0,2,0,0,0,0,0,56,38,0,5,7,1,0,0,2,3,5,0,0,0,2,2,1,0,5,4,6,0,9,6,0,0
"Iran","Mediocampo","-AMC-AML-AMR-",184,73,"Masoud","Shojaei",1984-06-08 19:00:00,11,"AM(CLR)","Attacking Midfielder (Center, Left, Right)","Masoud Shojaei",30,2,1,2,1,0,0,0,0,29,17,0,3,4,2,5,0,1,3,1,0,1,0,0,2,6,0,2,1,3,1,4,3,0,0
"Iran","Delantero","-AMR-",180,78,"Alireza","Jahanbakhsh",1993-10-07 19:00:00,12,"AM(R)","Attacking Midfielder (Right)","Alireza Jahanbakhsh",20,0,3,0,0,0,0,0,0,16,12,2,0,1,0,0,0,1,3,1,1,0,0,1,1,1,0,1,2,1,0,3,2,1,1
"Iran","Mediocampo",NA,174,61,"Khosro","Heydari",1983-09-13 19:00:00,13,"M","Midfielder","Khosro Heydari",30,1,2,1,0,0,0,0,0,32,28,0,3,2,0,1,0,0,3,0,0,0,0,0,0,1,1,1,4,11,2,4,1,0,0
"Iran","Mediocampo",NA,194,80,"Reza","Haghighi",1989-01-31 19:00:00,14,"M","Midfielder","Reza Haghighi",25,0,1,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"Iran","Delantero",NA,186,77,"Kirim","Ansarifard",1990-04-02 19:00:00,15,"FW","Forward","Kirim Ansarifard",24,0,1,0,1,0,0,0,0,7,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,1,0,0,0,0,0
"Iran",NA,NA,186,81,"Ahmad","Alnameh",1982-10-19 19:00:00,16,"","","Ahmad Alnameh",31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Iran","Mediocampo",NA,178,75,"Bakhtiar","Rahmani",1991-09-22 19:00:00,17,"M","Midfielder","Bakhtiar Rahmani",22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Iran","Arquero","-GK-",192,85,"Daniel","Davari",1988-01-05 19:00:00,18,"GK","Goalkeeper","Daniel Davari",26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Iran","Mediocampo",NA,180,66,"Ghasem","Haddadifar",1983-07-11 19:00:00,19,"M","Midfielder","Ghasem Haddadifar",30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Iran","Mediocampo",NA,189,78,"Hashem","Beikzadeh",1984-01-21 19:00:00,20,"M","Midfielder","Hashem Beikzadeh",30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Iran","Defensa",NA,184,78,"Hossein","Mahini",1986-09-15 19:00:00,21,"D","Defender","Hossein Mahini",27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Iran","Arquero",NA,184,80,"Rahman","Ahmadi",1980-07-29 19:00:00,22,"GK","Goalkeeper","Rahman Ahmadi",33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Iran","Defensa","-DR-",178,78,"Steven","Beitashour",1987-01-31 19:00:00,23,"D(R)","Defender (Right)","Steven Beitashour",27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Italy","Defensa","-DC-DL-",186,76,"Giorgio","Chiellini",1984-08-13 19:00:00,1,"D(CL)","Defender (Center, Left)","Giorgio Chiellini",29,3,0,0,0,0,0,0,0,198,179,8,2,10,9,1,1,14,2,1,0,1,0,0,1,8,0,2,2,0,0,17,13,1,0
"Italy","Arquero","-GK-",192,80,"Salvatore","Sirigu",1987-01-11 19:00:00,2,"GK","Goalkeeper","Salvatore Sirigu",27,1,0,0,0,0,0,0,0,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
"Italy","Defensa","-DC-",186,79,"Andrea","Barzagli",1981-05-07 19:00:00,3,"D(C)","Defender (Center)","Andrea Barzagli",33,3,0,0,0,0,0,0,0,191,180,4,4,8,8,3,2,13,1,1,0,2,0,1,1,1,0,0,3,0,0,18,14,0,0
"Italy","Mediocampo","-DMC-",165,60,"Marco","Verratti",1992-11-04 19:00:00,4,"DM(C)","Defensive Midfielder (Center)","Marco Verratti",21,2,0,2,0,0,0,0,1,104,100,0,2,4,1,3,0,1,2,0,0,2,0,3,5,4,0,3,2,0,0,4,3,1,0
"Italy","Arquero","-GK-",191,83,"Gianluigi","Buffon",1978-01-27 19:00:00,5,"GK","Goalkeeper","Gianluigi Buffon",36,2,0,0,0,0,0,0,0,26,23,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0
"Italy","Mediocampo","-MC-",177,68,"Andrea","Pirlo",1979-05-18 19:00:00,6,"M(C)","Midfielder (Center)","Andrea Pirlo",35,3,0,0,0,0,0,0,0,268,249,0,1,2,3,2,0,1,1,5,2,1,0,4,0,9,0,3,1,6,1,29,25,5,4
"Italy","Mediocampo","-DC-DMC-",184,83,"Daniele","De Rossi",1983-07-23 19:00:00,7,"D(C),DM(C)","Defender (Center) / Defensive Midfielder (Center)","Daniele De Rossi",30,2,0,0,0,0,0,0,0,212,195,1,2,4,5,3,0,1,2,0,0,0,0,1,0,2,0,0,2,0,0,20,17,1,1
"Italy","Mediocampo","-AMC-AML-AMR-",180,70,"Antonio","Candreva",1987-02-27 19:00:00,8,"AM(CLR)","Attacking Midfielder (Center, Left, Right)","Antonio Candreva",27,2,0,2,0,0,0,0,1,51,42,0,0,0,0,0,0,0,1,5,1,0,0,2,3,0,1,2,1,8,1,0,0,2,0
"Italy","Defensa","-DC-",190,82,"Leonardo","Bonucci",1987-04-30 19:00:00,9,"D(C)","Defender (Center)","Leonardo Bonucci",27,1,0,0,0,0,0,0,0,42,35,2,0,1,2,0,0,4,1,0,0,1,0,0,0,1,0,0,0,0,0,5,2,0,0
"Italy","Defensa","-DC-DL-DR-ML-MR-",182,70,"Matteo","Darmian",1989-12-01 19:00:00,10,"D(CLR),M(LR)","Defender (Center, Left, Right) / Midfielder (Left, Right)","Matteo Darmian",24,3,0,0,0,0,0,0,0,93,80,4,2,5,4,4,0,9,1,3,1,0,0,1,1,4,1,0,1,2,0,8,4,0,0
"Italy","Defensa","-DR-MR-",180,73,"Ignazio","Abate",1986-11-11 19:00:00,11,"D(R),M(R)","Defender (Right) / Midfielder (Right)","Ignazio Abate",27,1,0,0,0,0,0,0,0,29,27,1,1,4,1,3,1,1,0,0,0,0,0,0,0,2,1,0,1,2,0,0,0,0,0
"Italy","Delantero","-AML-AMR-FW-",189,88,"Mario","Balotelli",1990-08-11 19:00:00,12,"AM(LR),FW","Attacking Midfielder (Left, Right) / Forward","Mario Balotelli",23,3,0,2,2,0,0,1,0,41,36,1,6,0,1,8,0,0,0,8,3,0,0,2,3,3,6,2,4,0,0,2,2,0,0
"Italy","Defensa","-DC-",190,80,"Gabriel","Paletta",1986-02-14 19:00:00,13,"D(C)","Defender (Center)","Gabriel Paletta",28,1,0,0,0,0,0,0,0,42,39,0,1,2,2,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
"Italy","Mediocampo","-DMC-",187,83,"Thiago","Motta",1982-08-27 19:00:00,14,"DM(C)","Defensive Midfielder (Center)","Thiago Motta",31,1,2,1,0,0,0,0,0,80,77,1,0,2,4,0,0,1,0,1,0,0,0,3,1,3,0,2,1,0,0,3,3,1,1
"Italy","Mediocampo","-MC-ML-",179,76,"Claudio","Marchisio",1986-01-18 19:00:00,15,"M(CL)","Midfielder (Center, Left)","Claudio Marchisio",28,3,0,1,0,0,1,1,0,106,82,0,0,3,5,7,0,4,4,2,1,0,0,2,0,5,1,2,4,1,1,5,3,0,0
"Italy","Delantero","-AMR-FW-",180,78,"Alessio","Cerci",1987-07-22 19:00:00,16,"AM(R),FW","Attacking Midfielder (Right) / Forward","Alessio Cerci",26,0,1,0,0,0,0,0,0,6,5,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,1,2,3,1,0,0,0,0
"Italy","Mediocampo","-DMC-",184,75,"Marco","Parolo",1985-01-24 19:00:00,17,"DM(C)","Defensive Midfielder (Center)","Marco Parolo",29,0,2,0,0,0,0,0,0,26,21,1,3,2,1,0,0,1,1,1,0,0,0,0,1,1,0,1,3,0,0,0,0,0,0
"Italy","Delantero","-AMC-AML-FW-",175,78,"Antonio","Cassano",1982-07-11 19:00:00,18,"AM(CL),FW","Attacking Midfielder (Center, Left) / Forward","Antonio Cassano",31,0,2,0,0,0,0,0,0,37,22,0,0,0,0,0,0,0,0,3,1,0,0,1,1,3,1,0,2,3,0,4,2,2,0
"Italy","Delantero","-AML-FW-",163,59,"Lorenzo","Insigne",1991-06-03 19:00:00,19,"AM(L),FW","Attacking Midfielder (Left) / Forward","Lorenzo Insigne",23,0,1,0,0,0,0,0,0,18,14,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2,1,2,0,0,1,0,0,0
"Italy","Delantero","-FW-",178,71,"Ciro","Immobile",1990-02-19 19:00:00,20,"FW","Forward","Ciro Immobile",24,1,1,1,0,0,0,0,0,19,14,1,5,0,0,3,0,0,1,2,0,0,0,1,0,1,6,2,3,0,0,0,0,0,0
"Italy","Defensa","-DL-DR-",183,74,"Mattia","De Sciglio",1992-10-19 19:00:00,21,"D(LR)","Defender (Left, Right)","Mattia De Sciglio",21,1,0,0,1,0,0,0,0,26,21,0,0,0,1,3,0,1,0,0,0,1,0,0,0,0,0,0,3,10,1,1,1,1,0
"Italy","Mediocampo","-MC-",186,77,"Alberto","Aquilani",1984-07-06 19:00:00,22,"M(C)","Midfielder (Center)","Alberto Aquilani",29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Italy","Arquero","-GK-",188,74,"Mattia","Perin",1992-11-09 19:00:00,23,"GK","Goalkeeper","Mattia Perin",21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ivory Coast","Defensa","-DC-DL-DR-MR-",176,76,"Serge","Aurier",1992-12-23 19:00:00,1,"D(CLR),M(R)","Defender (Center, Left, Right) / Midfielder (Right)","Serge Aurier",21,3,0,0,0,0,0,0,2,96,82,3,6,8,9,4,0,8,0,3,1,1,0,4,6,5,0,2,2,20,4,3,2,0,0
"Ivory Coast","Delantero","-AML-AMR-FW-",179,66,"Gervais","Kouassi",1987-05-26 19:00:00,2,"AM(LR),FW","Attacking Midfielder (Left, Right) / Forward","Gervinho",27,3,0,1,0,0,0,2,1,78,65,1,0,0,2,0,0,0,0,7,2,1,0,4,8,3,3,5,4,2,0,1,1,0,0
"Ivory Coast","Mediocampo","-MC-",189,90,"Gnegneri Yaya","Touré",1983-05-12 19:00:00,3,"M(C)","Midfielder (Center)","Yaya Touré",31,3,0,0,0,0,0,0,0,154,133,1,4,3,1,1,0,1,2,8,1,0,0,10,12,4,0,7,2,12,3,14,11,0,0
"Ivory Coast","Delantero","-FW-",182,84,"Wilfried","Bony",1988-12-09 19:00:00,4,"FW","Forward","Wilfried Bony",25,2,1,2,0,0,0,2,0,31,27,1,7,1,0,6,0,4,2,6,2,0,0,2,2,1,2,4,3,1,0,1,1,0,0
"Ivory Coast","Defensa","-DC-",190,90,"Souleymane","Bamba",1985-01-12 19:00:00,5,"D(C)","Defender (Center)","Souleymane Bamba",29,3,0,0,1,0,0,0,0,133,123,4,1,1,6,3,4,23,1,1,0,2,0,1,2,1,0,0,1,0,0,19,17,0,0
"Ivory Coast","Defensa","-DL-DMC-ML-",166,67,"Arthur","Boka",1983-04-01 18:00:00,6,"D(L),DM(C),M(L)","Defender (Left) / Defensive Midfielder (Center) / Midfielder (Left)","Arthur Boka",31,3,0,1,0,0,0,0,1,95,75,2,3,7,2,3,0,5,2,4,2,0,0,4,0,2,0,0,0,9,3,11,2,0,0
"Ivory Coast","Mediocampo","-DMC-",179,72,"Didier","Zokora",1980-12-13 19:00:00,7,"DM(C)","Defensive Midfielder (Center)","Didier Zokora",33,2,0,0,2,0,0,0,0,103,95,5,2,1,3,1,0,15,2,0,0,0,0,0,0,0,0,0,0,0,0,14,10,0,0
"Ivory Coast","Delantero","-AML-AMR-",175,69,"Max","Gradel",1987-11-29 19:00:00,8,"AM(LR)","Attacking Midfielder (Left, Right)","Max Gradel",26,1,0,1,0,0,0,0,0,15,11,0,0,2,1,2,0,1,1,1,0,0,0,2,0,2,0,2,1,5,1,1,0,0,0
"Ivory Coast","Delantero","-AML-AMR-FW-",184,77,"Salomon","Kalou",1985-08-04 19:00:00,9,"AM(LR),FW","Attacking Midfielder (Left, Right) / Forward","Salomon Kalou",28,2,1,0,1,0,0,0,0,57,45,2,1,1,1,7,0,0,0,7,1,0,0,3,4,2,0,5,3,10,1,2,1,0,0
"Ivory Coast","Defensa","-DC-",183,74,"Kolo","Touré",1981-03-18 19:00:00,10,"D(C)","Defender (Center)","Kolo Touré",33,1,0,0,0,0,0,0,0,33,28,1,5,3,0,2,0,8,0,1,0,0,0,0,0,2,0,0,1,0,0,6,2,0,0
"Ivory Coast","Delantero","-FW-",188,84,"Didier","Drogba",1978-03-10 19:00:00,11,"FW","Forward","Didier Drogba",36,1,2,1,1,0,0,0,0,38,23,7,9,2,0,6,0,4,1,3,1,0,0,1,0,6,0,3,5,2,1,3,1,0,0
"Ivory Coast","Mediocampo","-DMC-",175,76,"Cheick","Tioté",1986-06-20 19:00:00,12,"DM(C)","Defensive Midfielder (Center)","Cheick Tioté",28,3,0,1,1,0,0,0,0,170,156,1,5,5,4,6,1,4,3,3,1,1,0,2,3,3,0,3,3,3,0,20,17,0,0
"Ivory Coast","Arquero",NA,180,70,"Boubacar","Barry",1979-12-29 19:00:00,13,"GK","Goalkeeper","Boubacar Barry",34,3,0,0,0,0,0,0,0,36,24,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,19,10,0,0
"Ivory Coast","Delantero","-AMR-FW-",174,74,"Didier","Ya Konan",1984-05-21 19:00:00,14,"AM(R),FW","Attacking Midfielder (Right) / Forward","Didier Ya Konan",30,0,1,0,0,0,0,0,0,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0
"Ivory Coast","Mediocampo","-DMC-",179,74,"Sereso","Gonzaroua Die",1984-11-06 19:00:00,15,"DM(C)","Defensive Midfielder (Center)","Serey Die",29,3,0,2,1,0,0,0,0,143,138,0,2,8,3,6,0,3,6,1,0,1,0,2,2,2,0,1,3,2,1,15,12,0,0
"Ivory Coast","Defensa","-DL-DMC-",177,71,"Constant","Djakpa",1986-10-16 19:00:00,16,"D(L),DM(C)","Defender (Left) / Defensive Midfielder (Center)","Constant Djakpa",27,0,1,0,0,0,0,0,0,9,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ivory Coast","Delantero",NA,185,77,"Mathis","Bolly",1990-11-13 19:00:00,17,"FW","Forward","Mathis Bolly",23,0,1,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Ivory Coast","Mediocampo","-MC-",180,75,"Ismael","Diomande",1992-08-27 19:00:00,18,"M(C)","Midfielder (Center)","Ismael Diomande",21,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"Ivory Coast","Delantero","-FW-",180,70,"Giovanni","Sio",1989-03-30 18:00:00,19,"FW","Forward","Giovanni Sio",25,0,1,0,0,0,0,0,0,4,2,0,1,0,0,2,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"Ivory Coast","Defensa","-DR-ML-MR-",180,68,"Jean-Daniel","Akpa-Akpro",1992-10-10 19:00:00,20,"D(R),M(LR)","Defender (Right) / Midfielder (Left, Right)","Jean-Daniel Akpa-Akpro",21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ivory Coast","Defensa",NA,186,77,"Ousmane","Diarrassouba",1986-12-20 19:00:00,21,"D","Defender","Ousmane Viera",27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ivory Coast","Arquero",NA,193,82,"Sayouba","Mandé",1993-06-14 19:00:00,22,"GK","Goalkeeper","Sayouba Mandé",21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ivory Coast","Arquero",NA,184,82,"Sylvain","Gbohouo",1988-10-28 19:00:00,23,"GK","Goalkeeper","Sylvain Gbohouo",25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Japan","Delantero","-MC-MR-",182,76,"Keisuke","Honda",1986-06-12 19:00:00,1,"M(CR)","Midfielder (Center, Right)","Keisuke Honda",28,3,0,0,0,0,0,1,1,154,126,5,5,3,1,2,0,3,2,10,3,1,0,7,6,10,0,9,4,14,3,9,7,2,0
"Japan","Defensa","-DR-",176,62,"Atsuto","Uchida",1988-03-26 19:00:00,2,"D(R)","Defender (Right)","Atsuto Uchida",26,3,0,0,0,0,0,0,0,94,75,4,3,10,8,1,2,4,2,3,1,0,0,4,3,4,1,1,0,11,3,12,5,0,0
"Japan","Defensa","-DL-DR-ML-MR-",170,65,"Yuto","Nagatomo",1986-09-11 19:00:00,3,"D(LR),M(LR)","Defender (Left, Right) / Midfielder (Left, Right)","Yuto Nagatomo",27,3,0,0,0,0,0,0,1,83,74,2,2,6,5,5,1,5,0,3,1,1,0,5,4,1,0,2,5,22,5,5,2,0,0
"Japan","Defensa","-DC-",189,78,"Maya","Yoshida",1988-08-23 19:00:00,4,"D(C)","Defender (Center)","Maya Yoshida",25,3,0,0,1,0,0,0,0,139,115,14,3,3,5,5,3,22,1,3,0,2,0,0,0,3,0,1,0,0,0,15,6,0,0
"Japan","Mediocampo","-DR-MC-MR-",177,72,"Makoto","Hasebe",1984-01-17 19:00:00,5,"D(R),M(CR)","Defender (Right) / Midfielder (Center, Right)","Makoto Hasebe",30,3,0,2,1,0,0,0,0,143,121,2,4,1,7,3,0,5,6,2,1,1,0,5,2,5,0,1,1,1,0,19,11,3,3
"Japan","Delantero",NA,170,61,"Yoshito","Okubo",1982-06-08 19:00:00,6,"FW","Forward","Yoshito Okubo",32,2,1,0,0,0,0,0,0,57,49,4,0,1,0,4,0,0,0,9,1,0,0,5,5,6,0,2,3,1,0,1,1,0,0
"Japan","Delantero","-AML-AMR-FW-",174,76,"Shinji","Okazaki",1986-04-15 18:00:00,7,"AM(LR),FW","Attacking Midfielder (Left, Right) / Forward","Shinji Okazaki",28,3,0,1,0,0,0,1,0,44,33,4,4,4,2,9,0,2,4,3,1,0,0,0,1,7,0,5,6,0,0,0,0,0,0
"Japan","Mediocampo","-AMC-AML-",172,64,"Shinji","Kagawa",1989-03-16 19:00:00,8,"AM(CL)","Attacking Midfielder (Center, Left)","Shinji Kagawa",25,2,1,2,0,0,0,0,0,112,99,1,3,6,4,2,0,0,1,6,1,0,0,5,1,4,0,6,8,3,0,8,7,3,1
"Japan","Delantero",NA,182,73,"Yuya","Osako",1990-05-17 19:00:00,9,"FW","Forward","Yuya Osako",24,2,0,2,0,0,0,0,0,32,23,5,7,3,0,3,0,1,2,3,1,0,0,0,1,3,1,2,2,1,0,0,0,0,0
"Japan","Defensa",NA,183,72,"Masato","Morishige",1987-05-20 19:00:00,10,"D","Defender","Masato Morishige",27,1,0,0,1,0,0,0,0,28,27,0,0,2,0,2,0,4,0,0,0,3,0,0,0,1,0,1,0,0,0,6,5,0,0
"Japan","Mediocampo",NA,173,72,"Hotaru","Yamaguchi",1990-10-05 19:00:00,11,"M","Midfielder","Hotaru Yamaguchi",23,2,1,0,0,0,0,0,0,147,128,0,1,4,3,1,0,3,3,2,0,1,0,2,0,0,0,0,1,2,0,17,11,0,0
"Japan","Arquero","-GK-",185,78,"Eiji","Kawashima",1983-03-19 19:00:00,12,"GK","Goalkeeper","Eiji Kawashima",31,3,0,0,0,0,0,0,0,30,20,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,17,7,0,0
"Japan","Defensa","-DC-",178,73,"Yasuyuki","Konno",1983-01-24 19:00:00,13,"D(C)","Defender (Center)","Yasuyuki Konno",31,2,0,0,1,0,0,0,0,132,115,3,1,3,3,5,2,4,1,1,1,3,0,0,0,1,0,0,1,1,0,6,5,0,0
"Japan","Mediocampo",NA,174,73,"Toshihiro","Aoyama",1986-02-21 19:00:00,14,"M","Midfielder","Toshihiro Aoyama",28,1,0,1,0,0,0,0,0,33,21,0,0,2,2,2,1,0,4,1,0,0,0,0,0,0,0,0,0,2,0,6,3,0,0
"Japan","Mediocampo",NA,178,70,"Yasuhito","Endo",1980-01-27 19:00:00,15,"M","Midfielder","Yasuhito Endo",34,0,2,0,0,0,0,0,0,80,72,0,2,2,0,2,0,0,1,2,1,0,0,1,0,0,0,1,0,3,0,4,2,0,0
"Japan","Arquero",NA,177,62,"Yoichiro","Kakitani",1990-01-02 19:00:00,16,"GK","Goalkeeper","Yoichiro Kakitani",24,0,2,0,0,0,0,0,0,4,3,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0
"Japan","Mediocampo","-AMC-AMR-",172,66,"Hiroshi","Kiyotake",1989-11-11 19:00:00,17,"AM(CR)","Attacking Midfielder (Center, Right)","Hiroshi Kiyotake",24,0,1,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Japan","Defensa","-DL-DR-",176,74,"Gotoku","Sakai",1991-03-13 19:00:00,18,"D(LR)","Defender (Left, Right)","Gotoku Sakai",23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Japan","Defensa","-DR-",185,75,"Hiroki","Sakai",1990-04-11 19:00:00,19,"D(R)","Defender (Right)","Hiroki Sakai",24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Japan","Delantero",NA,169,64,"Manabu","Saito",1990-04-03 19:00:00,20,"FW","Forward","Manabu Saito",24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Japan","Defensa",NA,179,73,"Masahiko","Inoha",1985-08-27 19:00:00,21,"D","Defender","Masahiko Inoha",28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Japan","Arquero",NA,187,83,"Shuichi","Gonda",1989-03-02 19:00:00,22,"GK","Goalkeeper","Shuichi Gonda",25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Japan","Arquero",NA,183,81,"Shusaku","Nishikawa",1986-06-17 19:00:00,23,"GK","Goalkeeper","Shusaku Nishikawa",28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Portugal","Delantero","-AML-AMR-FW-",185,80,"Cristiano","Ronaldo",1985-02-04 19:00:00,1,"AM(LR),FW","Attacking Midfielder (Left, Right) / Forward","Cristiano Ronaldo",29,3,0,0,0,0,0,1,1,94,74,2,4,2,3,3,0,1,0,22,9,1,0,3,4,9,3,4,4,5,1,6,5,1,0
"Portugal","Mediocampo","-AML-AMR-",175,66,"Luís","Almeida da Cunha",1986-11-16 19:00:00,2,"AM(LR)","Attacking Midfielder (Left, Right)","Nani",27,3,0,0,0,0,0,1,0,126,97,2,3,6,0,6,0,2,3,12,4,0,0,5,8,2,0,10,6,19,3,5,1,0,0
"Portugal","Mediocampo","-DMC-",181,79,"Miguel","Veloso",1986-05-10 19:00:00,3,"DM(C)","Defensive Midfielder (Center)","Miguel Veloso",28,3,0,1,0,0,0,0,0,107,98,2,2,6,3,1,0,5,1,3,0,0,0,8,2,2,0,3,1,22,7,12,10,0,0
"Portugal","Mediocampo",NA,187,79,"William","Carvalho",1992-04-06 19:00:00,4,"M","Midfielder","William Carvalho",22,1,1,0,0,0,0,0,0,101,91,1,2,8,2,6,0,3,5,0,0,0,0,1,1,2,0,3,1,0,0,22,17,0,0
"Portugal","Defensa","-DC-",187,83,"Bruno Eduardo","Regufe Alves",1981-11-26 19:00:00,5,"D(C)","Defender (Center)","Bruno Alves",32,3,0,0,0,0,0,0,0,130,112,4,5,6,7,5,2,22,2,0,0,4,0,0,0,1,0,0,0,0,0,31,22,0,0
"Portugal","Delantero","-AML-AMR-",180,75,"Silvestre","Varela",1985-02-01 19:00:00,6,"AM(LR)","Attacking Midfielder (Left, Right)","Silvestre Varela",29,0,2,0,0,0,0,1,0,23,20,0,0,1,0,1,0,0,0,3,2,0,0,1,1,1,0,1,0,4,0,1,1,0,0
"Portugal","Mediocampo","-MC-",170,61,"João","Moutinho",1986-09-07 19:00:00,7,"M(C)","Midfielder (Center)","João Moutinho",27,3,0,0,1,0,0,0,0,216,187,3,3,3,3,8,0,2,7,2,0,1,0,10,3,6,0,3,3,10,2,29,24,2,0
